Time	numpids	numthreads	maxprocessors	maxcores	maxcpus	cpu_ids	sumuss	sumswap	sum_read_count	sum_write_count	sum_read_bytes	sum_write_bytes	sum_read_chars	sum_write_chars
2025-05-20 03:46:40	7	44	8	4	1	0	7423918080	0	1208429	1430195	18484056064	16955600896	50961165713	19992166010
2025-05-20 03:46:41	7	44	8	4	1	0	7424114688	0	1208432	1430198	18484056064	16955604992	50961167646	19992166082
2025-05-20 03:46:42	7	44	8	4	1	0	7424307200	0	1208435	1430201	18484056064	16955609088	50961169578	19992166154
2025-05-20 03:46:43	7	44	8	4	1	0	7424491520	0	1208440	1430204	18484056064	16955609088	50961173435	19992166226
2025-05-20 03:46:44	7	44	8	4	1	0	7424671744	0	1208443	1430207	18484056064	16955609088	50961175368	19992166298
2025-05-20 03:46:45	7	44	8	4	1	0	7424856064	0	1208447	1430212	18484056064	16955609088	50961177309	19992166410
2025-05-20 03:46:47	7	44	8	4	1	0	7425036288	0	1208451	1430216	18484056064	16955609088	50961179250	19992166490
2025-05-20 03:46:48	7	44	8	4	1	0	7425224704	0	1208454	1430219	18484056064	16955609088	50961181183	19992166562
2025-05-20 03:46:49	7	44	8	4	1	0	7425400832	0	1208457	1430222	18484056064	16955609088	50961183115	19992166634
2025-05-20 03:46:50	7	44	8	4	1	0	7425589248	0	1208460	1430225	18484056064	16955609088	50961185047	19992166706
2025-05-20 03:46:51	7	44	8	4	1	0	7425769472	0	1208463	1430228	18484056064	16955609088	50961186980	19992166778
2025-05-20 03:46:52	7	44	8	4	1	0	7425949696	0	1208467	1430233	18484056064	16955609088	50961188921	19992166890
2025-05-20 03:46:53	7	44	8	4	1	0	7426125824	0	1208469	1430235	18484056064	16955609088	50961190846	19992166954
2025-05-20 03:46:54	7	44	8	4	1	0	7426310144	0	1208471	1430237	18484056064	16955609088	50961192771	19992167018
2025-05-20 03:46:55	7	44	8	4	1	0	7426490368	0	1208476	1430240	18484056064	16955609088	50961196629	19992167090
2025-05-20 03:46:56	7	44	8	4	1	0	7426682880	0	1208478	1430242	18484056064	16955609088	50961198554	19992167154
2025-05-20 03:46:57	7	44	8	4	1	0	7426756608	0	1208485	1430256	18484056064	16955617280	50961201114	19992168448
2025-05-20 03:46:59	7	44	8	4	1	0	7426756608	0	1208487	1430259	18484056064	16955617280	50961203039	19992168544
2025-05-20 03:47:00	7	44	8	4	1	0	7426756608	0	1208490	1430262	18484056064	16955617280	50961204972	19992168616
2025-05-20 03:47:01	7	44	8	4	1	0	7420657664	0	1214288	1449989	18500833280	17015128064	51035636093	20111190650
2025-05-20 03:47:02	7	44	8	4	1	0	7420837888	0	1214292	1449993	18500833280	17015128064	51035638033	20111190730
2025-05-20 03:47:03	7	44	8	4	1	0	7421014016	0	1214294	1449995	18500833280	17015128064	51035639958	20111190794
2025-05-20 03:47:04	7	44	8	4	1	0	7421169664	0	1214297	1449999	18500833280	17015128064	51035641891	20111190898
2025-05-20 03:47:05	7	44	8	4	1	0	7421288448	0	1214299	1450001	18500833280	17015128064	51035643816	20111190962
2025-05-20 03:47:06	7	44	8	4	1	0	7421390848	0	1214303	1450003	18500833280	17015128064	51035647666	20111191026
2025-05-20 03:47:07	7	44	8	4	1	0	7421526016	0	1214305	1450006	18500833280	17015128064	51035649591	20111191122
2025-05-20 03:47:09	7	44	8	4	1	0	7421698048	0	1214308	1450009	18500833280	17015128064	51035651524	20111191194
2025-05-20 03:47:10	7	44	8	4	1	0	7421890560	0	1214313	1450014	18500833280	17015128064	51035653473	20111191282
2025-05-20 03:47:11	7	44	8	4	1	0	7422066688	0	1214316	1450017	18500833280	17015128064	51035655406	20111191354
2025-05-20 03:47:12	7	44	8	4	1	0	7422246912	0	1214318	1450019	18500833280	17015128064	51035657331	20111191418
2025-05-20 03:47:13	7	44	8	4	1	0	7422427136	0	1214321	1450022	18500833280	17015128064	51035659264	20111191490
2025-05-20 03:47:14	7	44	8	4	1	0	7422603264	0	1214324	1450026	18500833280	17015132160	51035661197	20111191594
2025-05-20 03:47:15	7	44	8	4	1	0	7422787584	0	1214327	1450029	18500833280	17015132160	51035663130	20111191666
2025-05-20 03:47:16	7	44	8	4	1	0	7422967808	0	1214330	1450032	18500833280	17015132160	51035665063	20111191738
2025-05-20 03:47:17	7	44	8	4	1	0	7423143936	0	1214332	1450034	18500833280	17015132160	51035666988	20111191802
2025-05-20 03:47:18	7	44	8	4	1	0	7423336448	0	1214337	1450037	18500833280	17015132160	51035670846	20111191874
2025-05-20 03:47:19	7	44	8	4	1	0	7423524864	0	1214341	1450041	18500833280	17015132160	51035672787	20111191954
2025-05-20 03:47:21	7	44	8	4	1	0	7426572288	0	1214345	1450046	18500833280	17015132160	51035674728	20111192066
2025-05-20 03:47:22	7	44	8	4	1	0	7429132288	0	1214353	1450065	18500833280	17015132160	51035677589	20111193954
2025-05-20 03:47:23	7	44	8	4	1	0	7429210112	0	1214356	1450068	18500833280	17015132160	51035679522	20111194026
2025-05-20 03:47:24	7	44	8	4	1	0	7429210112	0	1214358	1450070	18500833280	17015132160	51035681447	20111194090
2025-05-20 03:47:25	7	44	8	4	1	0	7429210112	0	1214360	1450073	18500833280	17015132160	51035683372	20111194186
2025-05-20 03:47:26	7	44	8	4	1	0	7429210112	0	1214366	1450078	18500833280	17015132160	51035687238	20111194298
2025-05-20 03:47:28	7	44	8	4	1	0	7429210112	0	1214369	1450082	18500833280	17015132160	51035689171	20111194402
2025-05-20 03:47:29	7	44	8	4	1	0	7414927360	0	1218920	1469659	18505027584	17074663424	51100564965	20230257284
2025-05-20 03:47:31	7	44	8	4	1	0	7426142208	0	1220086	1469664	18513416192	17074663424	51110086053	20230257484
2025-05-20 03:47:32	7	44	8	4	1	0	7426465792	0	1220088	1469666	18513416192	17074663424	51110087978	20230257548
2025-05-20 03:47:33	7	44	8	4	1	0	7426646016	0	1220090	1469668	18513416192	17074663424	51110089903	20230257612
2025-05-20 03:47:34	7	44	8	4	1	0	7426830336	0	1220092	1469670	18513416192	17074663424	51110091828	20230257676
2025-05-20 03:47:35	7	44	8	4	1	0	7427010560	0	1220095	1469673	18513416192	17074663424	51110093761	20230257748
2025-05-20 03:47:36	7	44	8	4	1	0	7427198976	0	1220097	1469676	18513416192	17074663424	51110095686	20230257844
2025-05-20 03:47:37	7	44	8	4	1	0	7427379200	0	1220099	1469678	18513416192	17074667520	51110097611	20230257908
2025-05-20 03:47:38	7	44	8	4	1	0	7427584000	0	1220102	1469681	18513416192	17074667520	51110099544	20230257980
2025-05-20 03:47:39	7	44	8	4	1	0	7427768320	0	1220106	1469685	18513416192	17074667520	51110101485	20230258060
2025-05-20 03:47:40	7	44	8	4	1	0	7427956736	0	1220109	1469688	18513416192	17074667520	51110103418	20230258132
2025-05-20 03:47:41	7	44	8	4	1	0	7428136960	0	1220115	1469692	18513416192	17074667520	51110107283	20230258212
2025-05-20 03:47:43	7	44	8	4	1	0	7428317184	0	1220118	1469696	18513416192	17074667520	51110109215	20230258316
2025-05-20 03:47:44	7	44	8	4	1	0	7428501504	0	1220121	1469699	18513416192	17074667520	51110111148	20230258388
2025-05-20 03:47:45	7	44	8	4	1	0	7428685824	0	1220124	1469702	18513416192	17074667520	51110113080	20230258460
2025-05-20 03:47:46	7	44	8	4	1	0	7428866048	0	1220128	1469706	18513416192	17074667520	51110115020	20230258540
2025-05-20 03:47:47	7	44	8	4	1	0	7429054464	0	1220130	1469708	18513416192	17074667520	51110116945	20230258604
2025-05-20 03:47:48	7	44	8	4	1	0	7429234688	0	1220133	1469711	18513416192	17074671616	51110118878	20230258676
2025-05-20 03:47:49	7	44	8	4	1	0	7429423104	0	1220139	1469725	18513416192	17074675712	51110121429	20230259992
2025-05-20 03:47:50	7	44	8	4	1	0	7429423104	0	1220141	1469727	18513416192	17074675712	51110123354	20230260056
2025-05-20 03:47:51	7	44	8	4	1	0	7429423104	0	1220144	1469730	18513416192	17074675712	51110125286	20230260128
2025-05-20 03:47:52	7	44	8	4	1	0	7412187136	0	1225347	1488881	18530209792	17134182400	51184047955	20349273858
2025-05-20 03:47:53	7	44	8	4	1	0	7420272640	0	1225410	1488887	18530209792	17134182400	51184502441	20349274042
2025-05-20 03:47:55	7	44	8	4	1	0	7420456960	0	1225412	1488890	18530209792	17134182400	51184504366	20349274138
2025-05-20 03:47:56	7	44	8	4	1	0	7420645376	0	1225415	1488893	18530209792	17134182400	51184506299	20349274210
2025-05-20 03:47:57	7	44	8	4	1	0	7420809216	0	1225418	1488896	18530209792	17134182400	51184508232	20349274282
2025-05-20 03:47:58	7	44	8	4	1	0	7420919808	0	1225421	1488899	18530209792	17134182400	51184510165	20349274354
2025-05-20 03:47:59	7	44	8	4	1	0	7420973056	0	1225424	1488903	18530209792	17134182400	51184512098	20349274458
2025-05-20 03:48:01	7	44	8	4	1	0	7421022208	0	1225430	1488908	18530209792	17134182400	51184515964	20349274570
2025-05-20 03:48:02	7	44	8	4	1	0	7421132800	0	1225433	1488912	18530209792	17134182400	51184517897	20349274674
2025-05-20 03:48:03	7	44	8	4	1	0	7421313024	0	1225435	1488914	18530209792	17134182400	51184519820	20349274738
2025-05-20 03:48:04	7	44	8	4	1	0	7421497344	0	1225437	1488916	18530209792	17134182400	51184521742	20349274802
2025-05-20 03:48:05	7	44	8	4	1	0	7421673472	0	1225439	1488918	18530209792	17134182400	51184523666	20349274866
2025-05-20 03:48:06	7	44	8	4	1	0	7421861888	0	1225443	1488920	18530209792	17134182400	51184527516	20349274930
2025-05-20 03:48:08	7	44	8	4	1	0	7422046208	0	1225446	1488924	18530209792	17134182400	51184529449	20349275034
2025-05-20 03:48:09	7	44	8	4	1	0	7422234624	0	1225448	1488926	18530209792	17134182400	51184531373	20349275098
2025-05-20 03:48:10	7	44	8	4	1	0	7422418944	0	1225450	1488928	18530209792	17134182400	51184533296	20349275162
2025-05-20 03:48:11	7	44	8	4	1	0	7422607360	0	1225453	1488931	18530209792	17134182400	51184535228	20349275234
2025-05-20 03:48:12	7	44	8	4	1	0	7422791680	0	1225458	1488936	18530209792	17134182400	51184537177	20349275322
2025-05-20 03:48:13	7	44	8	4	1	0	7422980096	0	1225461	1488940	18530209792	17134182400	51184539110	20349275426
2025-05-20 03:48:14	7	44	8	4	1	0	7423160320	0	1225465	1488944	18530209792	17134182400	51184541051	20349275506
2025-05-20 03:48:15	7	44	8	4	1	0	7423987712	0	1225472	1488958	18530209792	17134182400	51184543610	20349276798
2025-05-20 03:48:16	7	44	8	4	1	0	7423987712	0	1225475	1488961	18530209792	17134182400	51184545543	20349276870
2025-05-20 03:48:17	7	44	8	4	1	0	7423987712	0	1225478	1488964	18530209792	17134182400	51184547476	20349276942
2025-05-20 03:48:18	7	44	8	4	1	0	7409692672	0	1230740	1508361	18542792704	17193701376	51258351139	20468307056
2025-05-20 03:48:20	7	44	8	4	1	0	7420911616	0	1230823	1508368	18542792704	17193701376	51258983920	20468307272
2025-05-20 03:48:21	7	44	8	4	1	0	7421100032	0	1230828	1508373	18542792704	17193701376	51258985869	20468307360
2025-05-20 03:48:22	7	44	8	4	1	0	7421288448	0	1230831	1508376	18542792704	17193701376	51258987801	20468307432
2025-05-20 03:48:23	7	44	8	4	1	0	7421464576	0	1230834	1508379	18542792704	17193701376	51258989733	20468307504
2025-05-20 03:48:24	7	44	8	4	1	0	7421632512	0	1230836	1508381	18542792704	17193701376	51258991657	20468307568
2025-05-20 03:48:25	7	44	8	4	1	0	7421792256	0	1230838	1508384	18542792704	17193701376	51258993581	20468307664
2025-05-20 03:48:26	7	44	8	4	1	0	7421972480	0	1230841	1508387	18542792704	17193701376	51258995514	20468307736
2025-05-20 03:48:27	7	44	8	4	1	0	7422148608	0	1230844	1508390	18542792704	17193701376	51258997447	20468307808
2025-05-20 03:48:28	7	44	8	4	1	0	7422328832	0	1230846	1508392	18542792704	17193701376	51258999372	20468307872
2025-05-20 03:48:30	7	44	8	4	1	0	7422500864	0	1230852	1508397	18542792704	17193701376	51259003238	20468307984
2025-05-20 03:48:31	7	44	8	4	1	0	7422709760	0	1230855	1508400	18542792704	17193701376	51259005171	20468308056
2025-05-20 03:48:32	7	44	8	4	1	0	7422881792	0	1230857	1508402	18542792704	17193701376	51259007096	20468308120
2025-05-20 03:48:33	7	44	8	4	1	0	7423053824	0	1230860	1508405	18542792704	17193701376	51259009029	20468308192
2025-05-20 03:48:34	7	44	8	4	1	0	7423242240	0	1230863	1508409	18542792704	17193701376	51259010962	20468308296
2025-05-20 03:48:35	7	44	8	4	1	0	7423418368	0	1230866	1508412	18542792704	17193701376	51259012894	20468308368
2025-05-20 03:48:36	7	44	8	4	1	0	7423590400	0	1230868	1508414	18542792704	17193701376	51259014818	20468308432
2025-05-20 03:48:37	7	44	8	4	1	0	7423778816	0	1230870	1508416	18542792704	17193701376	51259016743	20468308496
2025-05-20 03:48:38	7	44	8	4	1	0	7424294912	0	1230873	1508419	18542792704	17193701376	51259018676	20468308568
2025-05-20 03:48:39	7	44	8	4	1	0	7426469888	0	1230881	1508435	18542792704	17193705472	51259021243	20468309900
2025-05-20 03:48:41	7	44	8	4	1	0	7426469888	0	1230886	1508438	18542792704	17193705472	51259025101	20468309972
2025-05-20 03:48:42	7	44	8	4	1	0	7426469888	0	1230889	1508441	18542792704	17193709568	51259027034	20468310044
2025-05-20 03:48:43	7	44	8	4	1	0	7423262720	0	1236131	1527677	18559569920	17253179392	51333470692	20587250166
2025-05-20 03:48:44	7	44	8	4	1	0	7423488000	0	1236135	1527681	18559569920	17253179392	51333472633	20587250246
2025-05-20 03:48:45	7	44	8	4	1	0	7423709184	0	1236139	1527685	18559569920	17253179392	51333474574	20587250326
2025-05-20 03:48:46	7	44	8	4	1	0	7423864832	0	1236141	1527688	18559569920	17253179392	51333476499	20587250422
2025-05-20 03:48:47	7	44	8	4	1	0	7423971328	0	1236143	1527690	18559569920	17253179392	51333478424	20587250486
2025-05-20 03:48:48	7	44	8	4	1	0	7424069632	0	1236145	1527692	18559569920	17253183488	51333480349	20587250550
2025-05-20 03:48:50	7	44	8	4	1	0	7424258048	0	1236147	1527695	18559569920	17253183488	51333482274	20587250646
2025-05-20 03:48:51	7	44	8	4	1	0	7424442368	0	1236154	1527700	18559569920	17253183488	51333486146	20587250734
2025-05-20 03:48:52	7	44	8	4	1	0	7424622592	0	1236157	1527703	18559569920	17253183488	51333488079	20587250806
2025-05-20 03:48:53	7	44	8	4	1	0	7424811008	0	1236160	1527706	18559569920	17253183488	51333490012	20587250878
2025-05-20 03:48:54	7	44	8	4	1	0	7424999424	0	1236163	1527709	18559569920	17253183488	51333491945	20587250950
2025-05-20 03:48:55	7	44	8	4	1	0	7425179648	0	1236165	1527711	18559569920	17253183488	51333493870	20587251014
2025-05-20 03:48:56	7	44	8	4	1	0	7425363968	0	1236167	1527714	18559569920	17253183488	51333495795	20587251110
2025-05-20 03:48:57	7	44	8	4	1	0	7425540096	0	1236169	1527716	18559569920	17253183488	51333497720	20587251174
2025-05-20 03:48:58	7	44	8	4	1	0	7425720320	0	1236173	1527720	18559569920	17253183488	51333499660	20587251254
2025-05-20 03:48:59	7	44	8	4	1	0	7425904640	0	1236176	1527723	18559569920	17253183488	51333501592	20587251326
2025-05-20 03:49:00	7	44	8	4	1	0	7426088960	0	1236178	1527725	18559569920	17253183488	51333503517	20587251390
2025-05-20 03:49:01	7	44	8	4	1	0	7426273280	0	1236183	1527731	18559569920	17253183488	51333505466	20587251510
2025-05-20 03:49:03	7	44	8	4	1	0	7426449408	0	1236187	1527733	18559569920	17253183488	51333509316	20587251574
2025-05-20 03:49:04	7	44	8	4	1	0	7428513792	0	1236193	1527746	18559569920	17253187584	51333511867	20587252858
2025-05-20 03:49:05	7	44	8	4	1	0	7428513792	0	1236195	1527748	18559569920	17253187584	51333513792	20587252922
2025-05-20 03:49:06	7	44	8	4	1	0	7428513792	0	1236197	1527750	18559569920	17253187584	51333515717	20587252986
2025-05-20 03:49:07	7	44	8	4	1	0	7414194176	0	1239885	1546632	18563764224	17312702464	51396368827	20706283108
2025-05-20 03:49:08	7	44	8	4	1	0	7425413120	0	1241309	1546637	18570342400	17312702464	51408003452	20706283308
2025-05-20 03:49:09	7	44	8	4	1	0	7425617920	0	1241312	1546640	18570342400	17312702464	51408005385	20706283380
2025-05-20 03:49:10	7	44	8	4	1	0	7425806336	0	1241314	1546642	18570342400	17312702464	51408007310	20706283444
2025-05-20 03:49:11	7	44	8	4	1	0	7425998848	0	1241318	1546646	18570342400	17312702464	51408009251	20706283524
2025-05-20 03:49:12	7	44	8	4	1	0	7426179072	0	1241320	1546648	18570342400	17312702464	51408011176	20706283588
2025-05-20 03:49:14	7	44	8	4	1	0	7426359296	0	1241322	1546651	18570342400	17312702464	51408013101	20706283684
2025-05-20 03:49:15	7	44	8	4	1	0	7426547712	0	1241326	1546653	18570342400	17312702464	51408016950	20706283748
2025-05-20 03:49:16	7	44	8	4	1	0	7426772992	0	1241328	1546655	18570342400	17312702464	51408018874	20706283812
2025-05-20 03:49:17	7	44	8	4	1	0	7426953216	0	1241330	1546657	18570342400	17312702464	51408020799	20706283876
2025-05-20 03:49:18	7	44	8	4	1	0	7427145728	0	1241332	1546659	18570342400	17312702464	51408022724	20706283940
2025-05-20 03:49:19	7	44	8	4	1	0	7427338240	0	1241334	1546661	18570342400	17312702464	51408024649	20706284004
2025-05-20 03:49:20	7	44	8	4	1	0	7427543040	0	1241336	1546664	18570342400	17312706560	51408026574	20706284100
2025-05-20 03:49:21	7	44	8	4	1	0	7427739648	0	1241339	1546667	18570342400	17312706560	51408028507	20706284172
2025-05-20 03:49:22	7	44	8	4	1	0	7427928064	0	1241342	1546670	18570342400	17312706560	51408030440	20706284244
2025-05-20 03:49:23	7	44	8	4	1	0	7428128768	0	1241344	1546672	18570342400	17312706560	51408032365	20706284308
2025-05-20 03:49:24	7	44	8	4	1	0	7428325376	0	1241346	1546674	18570342400	17312706560	51408034290	20706284372
2025-05-20 03:49:25	7	44	8	4	1	0	7428513792	0	1241349	1546678	18570342400	17312706560	51408036223	20706284476
2025-05-20 03:49:27	7	44	8	4	1	0	7429148672	0	1241357	1546691	18570342400	17312710656	51408040700	20706285762
2025-05-20 03:49:28	7	44	8	4	1	0	7429148672	0	1241359	1546693	18570342400	17312710656	51408042625	20706285826
2025-05-20 03:49:29	7	44	8	4	1	0	7429148672	0	1241361	1546695	18570342400	17312710656	51408044550	20706285890
2025-05-20 03:49:30	7	44	8	4	1	0	7361118208	0	1244952	1565636	18570342400	17372246016	51469362091	20825356964
2025-05-20 03:49:31	7	44	8	4	1	0	7371345920	0	1245107	1565641	18570342400	17372246016	51470589641	20825357160
2025-05-20 03:49:32	7	44	8	4	1	0	7371509760	0	1245109	1565643	18570342400	17372246016	51470591566	20825357224
2025-05-20 03:49:33	7	44	8	4	1	0	7371669504	0	1245112	1565646	18570342400	17372246016	51470593499	20825357296
2025-05-20 03:49:34	7	44	8	4	1	0	7371780096	0	1245114	1565648	18570342400	17372246016	51470595423	20825357360
2025-05-20 03:49:36	7	44	8	4	1	0	7371866112	0	1245116	1565651	18570342400	17372246016	51470597347	20825357456
2025-05-20 03:49:37	7	44	8	4	1	0	7371988992	0	1245120	1565653	18570342400	17372246016	51470601197	20825357520
2025-05-20 03:49:38	7	44	8	4	1	0	7372173312	0	1245123	1565656	18570342400	17372246016	51470603129	20825357592
2025-05-20 03:49:39	7	44	8	4	1	0	7372361728	0	1245125	1565658	18570342400	17372246016	51470605053	20825357656
2025-05-20 03:49:40	7	44	8	4	1	0	7372550144	0	1245127	1565661	18570342400	17372246016	51470606977	20825357752
2025-05-20 03:49:41	7	44	8	4	1	0	7372730368	0	1245129	1565663	18570342400	17372246016	51470608901	20825357816
2025-05-20 03:49:42	7	44	8	4	1	0	7372931072	0	1245131	1565665	18570342400	17372246016	51470610826	20825357880
2025-05-20 03:49:43	7	44	8	4	1	0	7373119488	0	1245133	1565667	18570342400	17372246016	51470612751	20825357944
2025-05-20 03:49:44	7	44	8	4	1	0	7373303808	0	1245135	1565669	18570342400	17372246016	51470614676	20825358008
2025-05-20 03:49:45	7	44	8	4	1	0	7373492224	0	1245137	1565671	18570342400	17372250112	51470616601	20825358072
2025-05-20 03:49:47	7	44	8	4	1	0	7373680640	0	1245139	1565674	18570342400	17372250112	51470618526	20825358168
2025-05-20 03:49:48	7	44	8	4	1	0	7373869056	0	1245144	1565677	18570342400	17372250112	51470622384	20825358240
2025-05-20 03:49:49	7	44	8	4	1	0	7374057472	0	1245146	1565679	18570342400	17372250112	51470624309	20825358304
2025-05-20 03:49:50	7	44	8	4	1	0	7374245888	0	1245149	1565682	18570342400	17372254208	51470626242	20825358376
2025-05-20 03:49:51	7	44	8	4	1	0	7374413824	0	1245151	1565684	18570342400	17372254208	51470628167	20825358440
2025-05-20 03:49:52	7	44	8	4	1	0	7374475264	0	1245158	1565699	18570342400	17372254208	51470630726	20825359766
2025-05-20 03:49:53	7	44	8	4	1	0	7374475264	0	1245161	1565702	18570342400	17372254208	51470632658	20825359838
2025-05-20 03:49:54	7	44	8	4	1	0	7374475264	0	1245163	1565704	18570342400	17372254208	51470634583	20825359902
2025-05-20 03:49:55	7	43	8	4	1	0	7353536512	0	1249322	1585298	18570342400	17431781376	51530200188	20944406398
2025-05-20 03:49:56	7	43	8	4	1	0	7353720832	0	1249325	1585301	18570342400	17431781376	51530202121	20944406470
2025-05-20 03:49:57	7	43	8	4	1	0	7353901056	0	1249328	1585304	18570342400	17431781376	51530204054	20944406542
2025-05-20 03:49:59	7	43	8	4	1	0	7352459264	0	1249334	1585318	18570342400	17431785472	51530206606	20944407858
2025-05-20 03:50:00	4	14	8	4	1	0	1657909248	0	1138056	723559	12196532224	17443323904	45652663353	17444804966
2025-05-20 03:50:01	4	14	8	4	1	0	1657909248	0	1139152	723559	12196532224	17443323904	46801902649	17444804966
2025-05-20 03:50:02	4	14	8	4	1	0	1644412928	0	1140008	723559	12196532224	17443323904	47699483705	17444804966
2025-05-20 03:50:03	4	14	8	4	1	0	1644412928	0	1140877	723559	12196532224	17443323904	48610696249	17444804966
2025-05-20 03:50:04	6	27	8	4	1	0	1751314432	0	1141909	723586	12213080064	17443397632	48748848696	17444820318
2025-05-20 03:50:05	7	38	8	4	1	0	1821884416	0	1142822	723592	12213080064	17443418112	48805948826	17444820668
2025-05-20 03:50:06	7	38	8	4	1	0	1856577536	0	1143193	723594	12213080064	17443418112	48830133485	17444820728
2025-05-20 03:50:08	7	38	8	4	1	0	1886507008	0	1143538	723600	12213080064	17443418112	48852417624	17444820842
2025-05-20 03:50:09	7	38	8	4	1	0	1919344640	0	1143913	723604	12213080064	17443418112	48876669702	17444820940
2025-05-20 03:50:10	7	38	8	4	1	0	2066681856	0	1145538	723608	12213080064	17443418112	48982905449	17444821016
2025-05-20 03:50:11	7	38	8	4	1	0	2320674816	0	1148322	723611	12213080064	17443418112	49165162949	17444821084
2025-05-20 03:50:12	7	38	8	4	1	0	2579673088	0	1151256	723614	12213080064	17443418112	49357250849	17444821152
2025-05-20 03:50:13	7	38	8	4	1	0	2836508672	0	1154168	723618	12213080064	17443418112	49547831432	17444821228
2025-05-20 03:50:14	7	38	8	4	1	0	3101741056	0	1156983	723621	12213080064	17443418112	49732120552	17444821296
2025-05-20 03:50:15	7	38	8	4	1	0	3317895168	0	1159432	723624	12213080064	17443418112	49892423497	17444821364
2025-05-20 03:50:16	7	38	8	4	1	0	3472666624	0	1161188	723629	12213080064	17443418112	50007244468	17444821470
2025-05-20 03:50:18	7	38	8	4	1	0	3583913984	0	1162451	723633	12213080064	17443418112	50089756193	17444821546
2025-05-20 03:50:19	7	38	8	4	1	0	3671109632	0	1163440	723635	12213080064	17443418112	50154442110	17444821606
2025-05-20 03:50:20	7	38	8	4	1	0	3743158272	0	1164258	723637	12213080064	17443418112	50207921371	17444821666
2025-05-20 03:50:21	7	38	8	4	1	0	3809271808	0	1165012	723643	12213080064	17443418112	50256880557	17444821780
2025-05-20 03:50:22	7	38	8	4	1	0	3926196224	0	1166339	723646	12213080064	17443418112	50343652114	17444821848
2025-05-20 03:50:23	7	38	8	4	1	0	4147224576	0	1168845	723649	12213080064	17443418112	50507690615	17444821916
2025-05-20 03:50:24	7	38	8	4	1	0	4436934656	0	1171748	723652	12213080064	17443418112	50697746908	17444821984
2025-05-20 03:50:25	7	38	8	4	1	0	4696088576	0	1174684	723655	12213080064	17443418112	50889965889	17444822052
2025-05-20 03:50:26	7	38	8	4	1	0	4955488256	0	1177624	723660	12213080064	17443418112	51082381486	17444822158
2025-05-20 03:50:28	7	38	8	4	1	0	5212446720	0	1180537	723664	12213080064	17443418112	51273027611	17444822236
2025-05-20 03:50:29	7	38	8	4	1	0	5468459008	0	1183439	723668	12213080064	17443418112	51462952840	17444822316
2025-05-20 03:50:30	7	38	8	4	1	0	5696487424	0	1186024	723671	12213080064	17443418112	51632168685	17444822388
2025-05-20 03:50:31	7	38	8	4	1	0	5869367296	0	1187984	723674	12213080064	17443418112	51760424530	17444822460
2025-05-20 03:50:32	7	38	8	4	1	0	5989941248	0	1189352	723677	12213080064	17443418112	51849883064	17444822532
2025-05-20 03:50:33	7	38	8	4	1	0	6075367424	0	1190325	723684	12213080064	17443418112	51913258293	17444822660
2025-05-20 03:50:34	7	38	8	4	1	0	6124052480	0	1190881	723687	12213080064	17443418112	51949372404	17444822732
2025-05-20 03:50:36	7	38	8	4	1	0	6154194944	0	1191227	723693	12213080064	17443418112	51971722085	17444822852
2025-05-20 03:50:37	7	38	8	4	1	0	6193135616	0	1191675	723699	12213080064	17443422208	52000627248	17444822972
2025-05-20 03:50:38	7	38	8	4	1	0	6342774784	0	1193373	723703	12213080064	17443422208	52111647130	17444823052
2025-05-20 03:50:39	7	38	8	4	1	0	6547587072	0	1194968	723706	12213080064	17443422208	52215851502	17444823124
2025-05-20 03:50:40	7	38	8	4	1	0	6547591168	0	1194972	723711	12213080064	17443422208	52215853400	17444823236
2025-05-20 03:50:42	7	38	8	4	1	0	6547591168	0	1194975	723714	12213080064	17443422208	52215855290	17444823308
2025-05-20 03:50:43	7	38	8	4	1	0	6547611648	0	1194978	723717	12213080064	17443422208	52215857180	17444823380
2025-05-20 03:50:44	7	45	8	4	1	0	6559756288	0	1194981	723720	12213080064	17443422208	52215859070	17444823452
2025-05-20 03:50:45	7	45	8	4	1	0	6620250112	0	1194985	723723	12213080064	17443422208	52215860962	17444823524
2025-05-20 03:50:46	7	45	8	4	1	0	6620262400	0	1194988	727822	12213080064	17494663168	52215862863	17496064178
2025-05-20 03:50:47	7	45	8	4	1	0	6620135424	0	1194991	731922	12213080064	17545687040	52215864764	17547085293
2025-05-20 03:50:48	7	45	8	4	1	0	6620291072	0	1194997	736022	12213080064	17596289024	52215868572	17597688574
2025-05-20 03:50:49	7	45	8	4	1	0	6620164096	0	1195000	740121	12213080064	17647149056	52215870476	17648549314
2025-05-20 03:50:50	7	45	8	4	1	0	6620307456	0	1195003	740124	12213080064	17647149056	52215872380	17648549386
2025-05-20 03:50:51	7	45	8	4	1	0	6620327936	0	1195006	744224	12213080064	17697927168	52215874292	17699326577
2025-05-20 03:50:53	7	45	8	4	1	0	6620344320	0	1195009	748323	12213080064	17748328448	52215876204	17749728575
2025-05-20 03:50:54	7	45	8	4	1	0	6620352512	0	1195013	752423	12213080064	17798864896	52215878126	17800263760
2025-05-20 03:50:55	7	45	8	4	1	0	6620180480	0	1195016	756522	12213080064	17849532416	52215880042	17850932025
2025-05-20 03:50:56	7	45	8	4	1	0	6620385280	0	1195020	756527	12213080064	17849532416	52215881967	17850932137
2025-05-20 03:50:57	7	45	8	4	1	0	6620336128	0	1195026	760627	12213080064	17900515328	52215885802	17901916775
